location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
Palestine,2020-04-04,0,0,5101416,3.043,4449.898,
Palestine,2020-04-06,62,0,5101416,3.043,4449.898,
Palestine,2020-04-07,36,0,5101416,3.043,4449.898,
Palestine,2020-04-08,7,0,5101416,3.043,4449.898,
Palestine,2020-04-09,3,0,5101416,3.043,4449.898,
Palestine,2020-04-10,0,0,5101416,3.043,4449.898,
Palestine,2020-04-11,3,1,5101416,3.043,4449.898,
Palestine,2020-04-12,2,0,5101416,3.043,4449.898,
Palestine,2020-04-13,0,0,5101416,3.043,4449.898,
Palestine,2020-04-14,0,0,5101416,3.043,4449.898,
Palestine,2020-04-15,19,0,5101416,3.043,4449.898,
Palestine,2020-04-16,4,0,5101416,3.043,4449.898,
Palestine,2020-04-17,3,0,5101416,3.043,4449.898,
Palestine,2020-04-18,13,0,5101416,3.043,4449.898,
Palestine,2020-04-19,6,0,5101416,3.043,4449.898,
Palestine,2020-04-20,9,0,5101416,3.043,4449.898,
Palestine,2020-04-21,7,0,5101416,3.043,4449.898,
Palestine,2020-04-22,0,0,5101416,3.043,4449.898,
Palestine,2020-04-23,6,0,5101416,3.043,4449.898,
Palestine,2020-04-24,1,0,5101416,3.043,4449.898,
Palestine,2020-04-25,4,0,5101416,3.043,4449.898,
Palestine,2020-04-26,2,0,5101416,3.043,4449.898,
Palestine,2020-04-27,153,0,5101416,3.043,4449.898,
Palestine,2020-04-28,0,0,5101416,3.043,4449.898,
Palestine,2020-04-29,0,0,5101416,3.043,4449.898,
Palestine,2020-04-30,12,0,5101416,3.043,4449.898,
Palestine,2020-05-01,0,2,5101416,3.043,4449.898,
Palestine,2020-05-02,10,0,5101416,3.043,4449.898,
Palestine,2020-05-03,0,0,5101416,3.043,4449.898,
Palestine,2020-05-04,5,0,5101416,3.043,4449.898,
Palestine,2020-05-05,2,0,5101416,3.043,4449.898,
Palestine,2020-05-06,14,0,5101416,3.043,4449.898,
Palestine,2020-05-07,8,0,5101416,3.043,4449.898,
Palestine,2020-05-08,1,0,5101416,3.043,4449.898,
Palestine,2020-05-09,0,0,5101416,3.043,4449.898,
Palestine,2020-05-10,0,0,5101416,3.043,4449.898,
Palestine,2020-05-11,0,0,5101416,3.043,4449.898,
Palestine,2020-05-12,0,0,5101416,3.043,4449.898,
Palestine,2020-05-13,0,0,5101416,3.043,4449.898,
Palestine,2020-05-14,1,0,5101416,3.043,4449.898,
Palestine,2020-05-15,0,0,5101416,3.043,4449.898,
Palestine,2020-05-16,6,0,5101416,3.043,4449.898,
Palestine,2020-05-17,0,0,5101416,3.043,4449.898,
Palestine,2020-05-18,6,0,5101416,3.043,4449.898,
Palestine,2020-05-19,7,0,5101416,3.043,4449.898,
Palestine,2020-05-20,3,0,5101416,3.043,4449.898,
Palestine,2020-05-21,7,0,5101416,3.043,4449.898,
Palestine,2020-05-22,25,0,5101416,3.043,4449.898,
Palestine,2020-05-23,0,0,5101416,3.043,4449.898,
Palestine,2020-05-24,0,1,5101416,3.043,4449.898,
Palestine,2020-05-25,0,0,5101416,3.043,4449.898,
Palestine,2020-05-26,0,0,5101416,3.043,4449.898,
Palestine,2020-05-27,3,0,5101416,3.043,4449.898,
Palestine,2020-05-28,8,0,5101416,3.043,4449.898,
Palestine,2020-05-29,12,0,5101416,3.043,4449.898,
Palestine,2020-05-30,0,0,5101416,3.043,4449.898,
Palestine,2020-05-31,1,0,5101416,3.043,4449.898,
Palestine,2020-06-01,1,0,5101416,3.043,4449.898,
Palestine,2020-06-02,1,0,5101416,3.043,4449.898,
Palestine,2020-06-03,2,0,5101416,3.043,4449.898,
Palestine,2020-06-04,5,0,5101416,3.043,4449.898,
Palestine,2020-06-05,8,0,5101416,3.043,4449.898,
Palestine,2020-06-06,0,0,5101416,3.043,4449.898,
Palestine,2020-06-07,0,0,5101416,3.043,4449.898,
Palestine,2020-06-08,8,0,5101416,3.043,4449.898,
Palestine,2020-06-09,1,0,5101416,3.043,4449.898,
Palestine,2020-06-10,9,0,5101416,3.043,4449.898,
Panama,2020-03-09,0,0,4314768,7.918,22267.037,2.3
Panama,2020-03-10,1,0,4314768,7.918,22267.037,2.3
Panama,2020-03-11,6,1,4314768,7.918,22267.037,2.3
Panama,2020-03-12,7,0,4314768,7.918,22267.037,2.3
Panama,2020-03-13,13,0,4314768,7.918,22267.037,2.3
Panama,2020-03-14,9,0,4314768,7.918,22267.037,2.3
Panama,2020-03-15,7,0,4314768,7.918,22267.037,2.3
Panama,2020-03-16,0,0,4314768,7.918,22267.037,2.3
Panama,2020-03-17,26,0,4314768,7.918,22267.037,2.3
Panama,2020-03-18,17,0,4314768,7.918,22267.037,2.3
Panama,2020-03-19,23,0,4314768,7.918,22267.037,2.3
Panama,2020-03-20,28,0,4314768,7.918,22267.037,2.3
Panama,2020-03-21,63,0,4314768,7.918,22267.037,2.3
Panama,2020-03-22,45,2,4314768,7.918,22267.037,2.3
Panama,2020-03-23,68,0,4314768,7.918,22267.037,2.3
Panama,2020-03-24,32,3,4314768,7.918,22267.037,2.3
Panama,2020-03-25,98,0,4314768,7.918,22267.037,2.3
Panama,2020-03-26,145,0,4314768,7.918,22267.037,2.3
Panama,2020-03-27,86,3,4314768,7.918,22267.037,2.3
Panama,2020-03-28,112,5,4314768,7.918,22267.037,2.3
Panama,2020-03-29,115,3,4314768,7.918,22267.037,2.3
Panama,2020-03-30,88,7,4314768,7.918,22267.037,2.3
Panama,2020-03-31,86,2,4314768,7.918,22267.037,2.3
Panama,2020-04-01,106,4,4314768,7.918,22267.037,2.3
Panama,2020-04-02,136,2,4314768,7.918,22267.037,2.3
Panama,2020-04-03,158,5,4314768,7.918,22267.037,2.3
Panama,2020-04-04,198,4,4314768,7.918,22267.037,2.3
Panama,2020-04-05,128,5,4314768,7.918,22267.037,2.3
Panama,2020-04-06,187,8,4314768,7.918,22267.037,2.3
Panama,2020-04-07,112,1,4314768,7.918,22267.037,2.3
Panama,2020-04-08,149,4,4314768,7.918,22267.037,2.3
Panama,2020-04-09,279,4,4314768,7.918,22267.037,2.3
Panama,2020-04-10,224,3,4314768,7.918,22267.037,2.3
Panama,2020-04-11,222,8,4314768,7.918,22267.037,2.3
Panama,2020-04-12,260,5,4314768,7.918,22267.037,2.3
Panama,2020-04-13,166,8,4314768,7.918,22267.037,2.3
Panama,2020-04-14,72,7,4314768,7.918,22267.037,2.3
Panama,2020-04-15,102,1,4314768,7.918,22267.037,2.3
Panama,2020-04-16,177,8,4314768,7.918,22267.037,2.3
Panama,2020-04-17,265,6,4314768,7.918,22267.037,2.3
Panama,2020-04-18,194,7,4314768,7.918,22267.037,2.3
Panama,2020-04-19,63,4,4314768,7.918,22267.037,2.3
Panama,2020-04-20,194,6,4314768,7.918,22267.037,2.3
Panama,2020-04-21,191,10,4314768,7.918,22267.037,2.3
Panama,2020-04-22,163,5,4314768,7.918,22267.037,2.3
Panama,2020-04-23,171,3,4314768,7.918,22267.037,2.3
Panama,2020-04-24,174,2,4314768,7.918,22267.037,2.3
Panama,2020-04-25,172,8,4314768,7.918,22267.037,2.3
Panama,2020-04-26,200,5,4314768,7.918,22267.037,2.3
Panama,2020-04-27,241,6,4314768,7.918,22267.037,2.3
Panama,2020-04-28,242,2,4314768,7.918,22267.037,2.3
Panama,2020-04-29,179,9,4314768,7.918,22267.037,2.3
Panama,2020-04-30,178,2,4314768,7.918,22267.037,2.3
Panama,2020-05-01,154,10,4314768,7.918,22267.037,2.3
Panama,2020-05-02,188,4,4314768,7.918,22267.037,2.3
Panama,2020-05-03,370,5,4314768,7.918,22267.037,2.3
Panama,2020-05-04,107,3,4314768,7.918,22267.037,2.3
Panama,2020-05-05,190,3,4314768,7.918,22267.037,2.3
Panama,2020-05-06,136,7,4314768,7.918,22267.037,2.3
Panama,2020-05-07,208,8,4314768,7.918,22267.037,2.3
Panama,2020-05-08,137,7,4314768,7.918,22267.037,2.3
Panama,2020-05-09,202,6,4314768,7.918,22267.037,2.3
Panama,2020-05-10,212,6,4314768,7.918,22267.037,2.3
Panama,2020-05-11,166,7,4314768,7.918,22267.037,2.3
Panama,2020-05-12,168,5,4314768,7.918,22267.037,2.3
Panama,2020-05-13,167,3,4314768,7.918,22267.037,2.3
Panama,2020-05-14,161,4,4314768,7.918,22267.037,2.3
Panama,2020-05-15,174,4,4314768,7.918,22267.037,2.3
Panama,2020-05-16,150,6,4314768,7.918,22267.037,2.3
Panama,2020-05-17,181,3,4314768,7.918,22267.037,2.3
Panama,2020-05-18,157,6,4314768,7.918,22267.037,2.3
Panama,2020-05-19,120,4,4314768,7.918,22267.037,2.3
Panama,2020-05-20,141,2,4314768,7.918,22267.037,2.3
Panama,2020-05-21,110,6,4314768,7.918,22267.037,2.3
Panama,2020-05-22,139,4,4314768,7.918,22267.037,2.3
Panama,2020-05-23,151,4,4314768,7.918,22267.037,2.3
Panama,2020-05-24,310,4,4314768,7.918,22267.037,2.3
Panama,2020-05-25,349,7,4314768,7.918,22267.037,2.3
Panama,2020-05-26,257,4,4314768,7.918,22267.037,2.3
Panama,2020-05-27,264,3,4314768,7.918,22267.037,2.3
Panama,2020-05-28,281,2,4314768,7.918,22267.037,2.3
Panama,2020-05-29,403,5,4314768,7.918,22267.037,2.3
Panama,2020-05-30,400,6,4314768,7.918,22267.037,2.3
Panama,2020-05-31,487,4,4314768,7.918,22267.037,2.3
Panama,2020-06-01,445,6,4314768,7.918,22267.037,2.3
Panama,2020-06-02,374,8,4314768,7.918,22267.037,2.3
Panama,2020-06-03,258,-86,4314768,7.918,22267.037,2.3
Panama,2020-06-04,514,99,4314768,7.918,22267.037,2.3
Panama,2020-06-05,435,6,4314768,7.918,22267.037,2.3
Panama,2020-06-06,419,7,4314768,7.918,22267.037,2.3
Panama,2020-06-07,541,16,4314768,7.918,22267.037,2.3
Panama,2020-06-08,421,7,4314768,7.918,22267.037,2.3
Panama,2020-06-09,429,5,4314768,7.918,22267.037,2.3
Panama,2020-06-10,379,5,4314768,7.918,22267.037,2.3
Papua New Guinea,2020-03-21,1,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-22,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-23,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-24,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-25,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-26,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-27,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-28,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-29,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-30,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-03-31,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-01,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-02,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-03,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-04,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-05,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-06,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-07,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-08,1,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-09,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-10,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-11,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-12,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-13,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-14,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-15,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-16,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-17,5,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-18,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-19,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-20,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-21,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-22,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-23,1,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-24,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-25,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-26,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-27,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-28,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-29,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-04-30,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-01,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-02,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-03,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-04,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-05,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-06,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-07,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-08,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-09,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-10,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-11,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-12,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-13,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-14,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-15,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-16,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-17,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-18,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-19,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-20,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-21,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-22,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-23,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-24,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-25,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-26,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-27,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-28,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-29,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-30,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-05-31,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-01,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-02,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-03,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-04,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-05,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-06,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-07,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-08,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-09,0,0,8947027,3.808,3823.194,
Papua New Guinea,2020-06-10,0,0,8947027,3.808,3823.194,
Paraguay,2020-03-07,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-08,1,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-09,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-10,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-11,4,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-12,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-13,1,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-14,1,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-15,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-16,1,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-17,1,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-18,2,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-19,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-20,2,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-21,5,1,7132530,6.378,8827.01,1.3
Paraguay,2020-03-22,4,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-23,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-24,5,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-25,10,2,7132530,6.378,8827.01,1.3
Paraguay,2020-03-26,4,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-27,11,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-28,4,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-29,3,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-30,5,0,7132530,6.378,8827.01,1.3
Paraguay,2020-03-31,1,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-01,4,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-02,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-03,8,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-04,19,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-05,8,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-06,9,2,7132530,6.378,8827.01,1.3
Paraguay,2020-04-07,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-08,2,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-09,9,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-10,5,1,7132530,6.378,8827.01,1.3
Paraguay,2020-04-11,4,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-12,1,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-13,13,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-14,12,1,7132530,6.378,8827.01,1.3
Paraguay,2020-04-15,2,1,7132530,6.378,8827.01,1.3
Paraguay,2020-04-16,13,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-17,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-18,28,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-19,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-20,4,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-21,2,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-22,5,1,7132530,6.378,8827.01,1.3
Paraguay,2020-04-23,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-24,7,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-25,3,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-26,5,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-27,0,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-28,2,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-29,9,0,7132530,6.378,8827.01,1.3
Paraguay,2020-04-30,10,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-01,17,1,7132530,6.378,8827.01,1.3
Paraguay,2020-05-02,67,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-03,37,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-04,26,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-05,19,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-06,16,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-07,9,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-08,22,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-09,101,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-10,126,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-11,24,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-12,11,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-13,13,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-14,3,1,7132530,6.378,8827.01,1.3
Paraguay,2020-05-15,14,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-16,5,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-17,19,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-18,8,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-19,2,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-20,41,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-21,4,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-22,3,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-23,2,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-24,12,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-25,12,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-26,3,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-27,12,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-28,7,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-29,16,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-30,17,0,7132530,6.378,8827.01,1.3
Paraguay,2020-05-31,47,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-01,22,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-02,9,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-03,18,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-04,57,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-05,16,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-06,1,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-07,3,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-08,45,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-09,10,0,7132530,6.378,8827.01,1.3
Paraguay,2020-06-10,42,0,7132530,6.378,8827.01,1.3
Peru,2020-03-04,0,0,32971846,7.151,12236.706,1.6
Peru,2020-03-05,0,0,32971846,7.151,12236.706,1.6
Peru,2020-03-06,0,0,32971846,7.151,12236.706,1.6
Peru,2020-03-07,1,0,32971846,7.151,12236.706,1.6
Peru,2020-03-08,0,0,32971846,7.151,12236.706,1.6
Peru,2020-03-09,6,0,32971846,7.151,12236.706,1.6
Peru,2020-03-10,2,0,32971846,7.151,12236.706,1.6
Peru,2020-03-11,2,0,32971846,7.151,12236.706,1.6
Peru,2020-03-12,6,0,32971846,7.151,12236.706,1.6
Peru,2020-03-13,5,0,32971846,7.151,12236.706,1.6
Peru,2020-03-14,16,0,32971846,7.151,12236.706,1.6
Peru,2020-03-15,5,0,32971846,7.151,12236.706,1.6
Peru,2020-03-16,28,0,32971846,7.151,12236.706,1.6
Peru,2020-03-17,15,0,32971846,7.151,12236.706,1.6
Peru,2020-03-18,31,0,32971846,7.151,12236.706,1.6
Peru,2020-03-19,28,0,32971846,7.151,12236.706,1.6
Peru,2020-03-20,89,2,32971846,7.151,12236.706,1.6
Peru,2020-03-21,29,1,32971846,7.151,12236.706,1.6
Peru,2020-03-22,55,2,32971846,7.151,12236.706,1.6
Peru,2020-03-23,45,0,32971846,7.151,12236.706,1.6
Peru,2020-03-24,32,0,32971846,7.151,12236.706,1.6
Peru,2020-03-25,21,2,32971846,7.151,12236.706,1.6
Peru,2020-03-26,142,1,32971846,7.151,12236.706,1.6
Peru,2020-03-27,22,1,32971846,7.151,12236.706,1.6
Peru,2020-03-28,55,2,32971846,7.151,12236.706,1.6
Peru,2020-03-29,36,5,32971846,7.151,12236.706,1.6
Peru,2020-03-30,181,2,32971846,7.151,12236.706,1.6
Peru,2020-03-31,98,6,32971846,7.151,12236.706,1.6
Peru,2020-04-01,115,6,32971846,7.151,12236.706,1.6
Peru,2020-04-02,258,17,32971846,7.151,12236.706,1.6
Peru,2020-04-03,91,8,32971846,7.151,12236.706,1.6
Peru,2020-04-04,181,6,32971846,7.151,12236.706,1.6
Peru,2020-04-05,151,12,32971846,7.151,12236.706,1.6
Peru,2020-04-06,535,10,32971846,7.151,12236.706,1.6
Peru,2020-04-07,280,9,32971846,7.151,12236.706,1.6
Peru,2020-04-08,393,15,32971846,7.151,12236.706,1.6
Peru,2020-04-09,1388,14,32971846,7.151,12236.706,1.6
Peru,2020-04-10,914,17,32971846,7.151,12236.706,1.6
Peru,2020-04-11,641,31,32971846,7.151,12236.706,1.6
Peru,2020-04-12,951,12,32971846,7.151,12236.706,1.6
Peru,2020-04-13,671,12,32971846,7.151,12236.706,1.6
Peru,2020-04-14,0,0,32971846,7.151,12236.706,1.6
Peru,2020-04-15,2784,37,32971846,7.151,12236.706,1.6
Peru,2020-04-16,1172,24,32971846,7.151,12236.706,1.6
Peru,2020-04-17,1016,20,32971846,7.151,12236.706,1.6
Peru,2020-04-18,998,26,32971846,7.151,12236.706,1.6
Peru,2020-04-19,931,48,32971846,7.151,12236.706,1.6
Peru,2020-04-20,1208,52,32971846,7.151,12236.706,1.6
Peru,2020-04-21,697,45,32971846,7.151,12236.706,1.6
Peru,2020-04-22,1512,39,32971846,7.151,12236.706,1.6
Peru,2020-04-23,1413,46,32971846,7.151,12236.706,1.6
Peru,2020-04-24,1664,42,32971846,7.151,12236.706,1.6
Peru,2020-04-25,734,62,32971846,7.151,12236.706,1.6
Peru,2020-04-26,3683,66,32971846,7.151,12236.706,1.6
Peru,2020-04-27,2186,28,32971846,7.151,12236.706,1.6
Peru,2020-04-28,1182,54,32971846,7.151,12236.706,1.6
Peru,2020-04-29,2491,72,32971846,7.151,12236.706,1.6
Peru,2020-04-30,2741,89,32971846,7.151,12236.706,1.6
Peru,2020-05-01,3045,108,32971846,7.151,12236.706,1.6
Peru,2020-05-02,3483,73,32971846,7.151,12236.706,1.6
Peru,2020-05-03,2075,76,32971846,7.151,12236.706,1.6
Peru,2020-05-04,3394,86,32971846,7.151,12236.706,1.6
Peru,2020-05-05,1444,58,32971846,7.151,12236.706,1.6
Peru,2020-05-06,3817,100,32971846,7.151,12236.706,1.6
Peru,2020-05-07,3628,89,32971846,7.151,12236.706,1.6
Peru,2020-05-08,3709,94,32971846,7.151,12236.706,1.6
Peru,2020-05-09,3321,87,32971846,7.151,12236.706,1.6
Peru,2020-05-10,3168,100,32971846,7.151,12236.706,1.6
Peru,2020-05-11,2292,75,32971846,7.151,12236.706,1.6
Peru,2020-05-12,1515,72,32971846,7.151,12236.706,1.6
Peru,2020-05-13,3237,96,32971846,7.151,12236.706,1.6
Peru,2020-05-14,4247,112,32971846,7.151,12236.706,1.6
Peru,2020-05-15,4298,98,32971846,7.151,12236.706,1.6
Peru,2020-05-16,3891,126,32971846,7.151,12236.706,1.6
Peru,2020-05-17,4046,130,32971846,7.151,12236.706,1.6
Peru,2020-05-18,3732,125,32971846,7.151,12236.706,1.6
Peru,2020-05-19,2660,141,32971846,7.151,12236.706,1.6
Peru,2020-05-20,4550,125,32971846,7.151,12236.706,1.6
Peru,2020-05-21,4537,110,32971846,7.151,12236.706,1.6
Peru,2020-05-22,4749,124,32971846,7.151,12236.706,1.6
Peru,2020-05-23,2929,96,32971846,7.151,12236.706,1.6
Peru,2020-05-24,4056,129,32971846,7.151,12236.706,1.6
Peru,2020-05-25,4205,83,32971846,7.151,12236.706,1.6
Peru,2020-05-26,4020,173,32971846,7.151,12236.706,1.6
Peru,2020-05-27,5772,159,32971846,7.151,12236.706,1.6
Peru,2020-05-28,6154,195,32971846,7.151,12236.706,1.6
Peru,2020-05-29,5874,116,32971846,7.151,12236.706,1.6
Peru,2020-05-30,6506,131,32971846,7.151,12236.706,1.6
