Region,Country,Category,Brand,Sub Brand,Date,Price,Quantity Sold,Discount
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/08/2020,65,372,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/08/2020,65,841,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/08/2020,65,551,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/08/2020,65,520,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/08/2020,65,677,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/08/2020,65,173,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/08/2020,65,439,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/08/2020,65,681,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/08/2020,65,408,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/08/2020,65,626,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/08/2020,65,838,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/08/2020,65,501,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/08/2020,65,88,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/08/2020,65,560,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/08/2020,65,918,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/08/2020,65,928,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/08/2020,65,192,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/08/2020,65,70,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/08/2020,65,591,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/08/2020,65,756,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/08/2020,65,464,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/08/2020,65,649,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/08/2020,65,567,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/09/2020,65,581,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/09/2020,65,883,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/09/2020,65,735,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/09/2020,65,556,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/09/2020,65,356,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/09/2020,65,433,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/09/2020,65,446,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/09/2020,65,756,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/09/2020,65,43,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/09/2020,65,633,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/09/2020,65,606,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/09/2020,65,224,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/09/2020,65,120,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/09/2020,65,154,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/09/2020,65,890,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/09/2020,65,997,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/09/2020,65,997,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/09/2020,65,825,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/09/2020,65,866,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/09/2020,65,823,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/09/2020,65,994,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/09/2020,65,544,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/09/2020,65,369,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/09/2020,65,892,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/09/2020,65,340,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/09/2020,65,902,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/09/2020,65,412,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/09/2020,65,405,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/09/2020,65,476,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/09/2020,65,711,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/10/2020,65,524,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/10/2020,65,101,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/10/2020,65,234,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/10/2020,65,673,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/10/2020,65,733,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/10/2020,65,265,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/10/2020,65,482,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/10/2020,65,40,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/10/2020,65,86,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/10/2020,65,154,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/10/2020,65,147,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/10/2020,65,505,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/10/2020,65,681,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/10/2020,65,243,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/10/2020,65,708,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/10/2020,65,831,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/10/2020,65,732,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/10/2020,65,63,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/10/2020,65,942,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/10/2020,65,308,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/10/2020,65,16,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/10/2020,65,270,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/10/2020,65,464,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/10/2020,65,631,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/10/2020,65,460,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/10/2020,65,282,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/10/2020,65,146,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/10/2020,65,280,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/10/2020,65,960,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/10/2020,65,626,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/10/2020,65,213,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/11/2020,65,495,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/11/2020,65,666,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/11/2020,65,33,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/11/2020,65,880,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/11/2020,65,920,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/11/2020,65,542,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/11/2020,65,258,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/11/2020,65,286,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/11/2020,65,133,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/11/2020,65,893,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/11/2020,65,44,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/11/2020,65,510,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/11/2020,65,200,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/11/2020,65,578,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/11/2020,65,50,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/11/2020,65,903,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/11/2020,65,337,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/11/2020,65,395,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/11/2020,65,285,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/11/2020,65,796,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/11/2020,65,542,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/11/2020,65,425,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/11/2020,65,791,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/11/2020,65,629,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/11/2020,65,294,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/11/2020,65,414,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/11/2020,65,238,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/11/2020,65,404,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/11/2020,65,223,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/11/2020,65,468,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/12/2020,65,939,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/12/2020,65,581,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/12/2020,65,740,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/12/2020,65,39,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/12/2020,65,104,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/12/2020,65,596,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/12/2020,65,458,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/12/2020,65,84,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/12/2020,65,654,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/12/2020,65,407,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/12/2020,65,717,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/12/2020,65,5,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/12/2020,65,81,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/12/2020,65,766,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/12/2020,65,870,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/12/2020,65,42,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/12/2020,65,62,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/12/2020,65,703,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/12/2020,65,313,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/12/2020,65,290,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/12/2020,65,894,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/12/2020,65,144,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/12/2020,65,137,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/12/2020,65,743,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/12/2020,65,57,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/12/2020,65,43,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/12/2020,65,747,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/12/2020,65,906,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/12/2020,65,520,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/12/2020,65,919,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/12/2020,65,659,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/01/2021,65,944,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/01/2021,65,581,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/01/2021,65,224,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/01/2021,65,765,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/01/2021,65,999,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/01/2021,65,758,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/01/2021,65,711,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/01/2021,65,8,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/01/2021,65,581,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/01/2021,65,359,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/01/2021,65,971,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/01/2021,65,711,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/01/2021,65,286,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/01/2021,65,280,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/01/2021,65,588,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/01/2021,65,988,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/01/2021,65,620,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/01/2021,65,102,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/01/2021,65,230,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/01/2021,65,695,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/01/2021,65,669,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/01/2021,65,161,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/01/2021,65,767,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/01/2021,65,431,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/01/2021,65,357,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/01/2021,65,511,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/01/2021,65,555,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/01/2021,65,306,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/01/2021,65,132,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/01/2021,65,649,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/01/2021,65,340,0.15
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/02/2021,65,150,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/02/2021,65,774,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/02/2021,65,583,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/02/2021,65,912,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/02/2021,65,460,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/02/2021,65,470,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/02/2021,65,28,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/02/2021,65,270,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/02/2021,65,320,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/02/2021,65,452,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/02/2021,65,975,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/02/2021,65,901,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/02/2021,65,387,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/02/2021,65,173,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/02/2021,65,622,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/02/2021,65,96,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/02/2021,65,484,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/02/2021,65,463,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/02/2021,65,531,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/02/2021,65,629,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/02/2021,65,131,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/02/2021,65,996,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/02/2021,65,206,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/02/2021,65,857,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/02/2021,65,964,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/02/2021,65,311,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/02/2021,65,631,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/02/2021,65,102,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/03/2021,65,769,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/03/2021,65,247,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/03/2021,65,437,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/03/2021,65,897,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/03/2021,65,411,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/03/2021,65,904,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/03/2021,65,237,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/03/2021,65,682,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/03/2021,65,219,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/03/2021,65,976,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/03/2021,65,563,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/03/2021,65,165,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/03/2021,65,306,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/03/2021,65,460,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/03/2021,65,607,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/03/2021,65,821,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/03/2021,65,958,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/03/2021,65,683,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/03/2021,65,586,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/03/2021,65,111,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/03/2021,65,650,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/03/2021,65,901,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/03/2021,65,612,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/03/2021,65,402,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/03/2021,65,781,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/03/2021,65,52,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/03/2021,65,819,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/03/2021,65,497,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/03/2021,65,613,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/03/2021,65,435,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,31/03/2021,65,462,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/04/2021,65,580,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/04/2021,65,352,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/04/2021,65,785,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/04/2021,65,228,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/04/2021,65,34,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/04/2021,65,656,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/04/2021,65,230,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/04/2021,65,649,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/04/2021,65,364,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/04/2021,65,524,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/04/2021,65,541,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/04/2021,65,831,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/04/2021,65,919,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/04/2021,65,973,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/04/2021,65,561,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/04/2021,65,940,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/04/2021,65,214,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/04/2021,65,944,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/04/2021,65,685,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/04/2021,65,73,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/04/2021,65,229,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/04/2021,65,444,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/04/2021,65,126,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/04/2021,65,958,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/04/2021,65,395,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/04/2021,65,674,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/04/2021,65,484,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/04/2021,65,117,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/04/2021,65,727,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,30/04/2021,65,171,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,01/05/2021,70,729,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,02/05/2021,70,919,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,03/05/2021,70,144,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,04/05/2021,70,263,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,05/05/2021,70,838,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,06/05/2021,70,218,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,07/05/2021,70,288,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,08/05/2021,70,447,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,09/05/2021,70,714,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,10/05/2021,70,415,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,11/05/2021,70,297,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,12/05/2021,70,827,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,13/05/2021,70,867,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,14/05/2021,70,346,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,15/05/2021,70,90,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,16/05/2021,70,53,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,17/05/2021,70,814,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,18/05/2021,70,922,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,19/05/2021,70,694,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,20/05/2021,70,45,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,21/05/2021,70,592,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,22/05/2021,70,876,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,23/05/2021,70,895,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,24/05/2021,70,200,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,25/05/2021,70,584,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,26/05/2021,70,232,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,27/05/2021,70,739,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,28/05/2021,70,251,0
Asia,Pakistan,Soft Drink,Pepsi,Pepsi 500 ml,29/05/2021,70,679,0
